Site,year,Experiment,plotID,treatment,Replicate,block,Row,Column,Accession,Code_ID,Variety_ID,plant.height,tassel.height,ear.height,anthesis,silking,anthesis.silking.interval,grain.number,grain.yield,grain.weight
Graneros,2013,Gra13R,YCXGDTM1106021,rainfed,5,18,106,21,UH_P115_H,3245,UH_P115,200,250,105,67.8477662825,72.2486439239,-4.4008776413,3194.3105110897,8.2715073529,258.945
Graneros,2013,Gra13W,YCXGDTM1064047,watered,1,16,64,47,UH_P148_H,3246,UH_P148,280,320,145,NA,NA,NA,3566.0660660661,10.6549019608,298.7858823529
Graneros,2013,Gra13W,YCXGDTM1080041,watered,2,7,80,41,UH_P148_H,3246,UH_P148,270,330,135,NA,NA,NA,3334.070144415,9.0721813725,272.1052941176
Graneros,2013,Gra13R,YCXGDTM1054030,rainfed,3,58,54,30,UH_P148_H,3246,UH_P148,195,240,100,66.4276631668,70.752276834,-4.3246136672,2939.3564356436,8.4766544118,288.3847058824
Graneros,2013,Gra13R,YCXGDTM1083018,rainfed,4,4,83,18,UH_P148_H,3246,UH_P148,170,210,80,66.4276631668,70.752276834,-4.3246136672,2074.0740740741,5.7166666667,275.625
Graneros,2013,Gra13R,YCXGDTM1090026,rainfed,5,38,90,26,UH_P148_H,3246,UH_P148,170,220,75,65.0109583653,69.2512954927,-4.2403371274,2604.1666666667,7.4099264706,284.5411764706
Graneros,2013,Gra13W,YCXGDTM1070043,watered,1,11,70,43,UH_S018_H,3247,UH_S018,240,340,135,NA,NA,NA,3856.6578092707,10.2963235294,266.9752941176
Graneros,2013,Gra13W,YCXGDTM1085048,watered,2,18,85,48,UH_S018_H,3247,UH_S018,300,350,150,NA,NA,NA,4240.412979351,11.2040441176,264.2205882353
Graneros,2013,Gra13R,YCXGDTM1047026,rainfed,3,38,47,26,UH_S018_H,3247,UH_S018,180,220,90,70.752276834,74.9225179234,-4.1702410894,3270.7622298066,8.7828431373,268.5258823529
Graneros,2013,Gra13R,YCXGDTM1084021,rainfed,4,18,84,21,UH_S018_H,3247,UH_S018,180,220,100,74.9225179234,78.4192045197,-3.4966865963,3247.9184610968,8.728370098,268.7373529412
Graneros,2013,Gra13R,YCXGDTM1088032,rainfed,5,65,88,32,UH_S018_H,3247,UH_S018,165,210,85,69.2512954927,73.5986808046,-4.3473853119,3285.3320742839,8.0737132353,245.7502941176
Graneros,2013,Gra13W,YCXGDTM1061049,watered,1,19,61,49,UH_S020_H,3248,UH_S020,290,330,145,NA,NA,NA,4220.2572347267,12.3683823529,293.0717647059
Graneros,2013,Gra13W,YCXGDTM1093043,watered,2,11,93,43,UH_S020_H,3248,UH_S020,300,340,170,NA,NA,NA,4010.172143975,12.0136029412,299.5782352941
Graneros,2013,Gra13R,YCXGDTM1047027,rainfed,3,43,47,27,UH_S020_H,3248,UH_S020,190,225,100,69.2512954927,73.5986808046,-4.3473853119,3087.0584988963,8.5222426471,276.0635294118
Graneros,2013,Gra13R,YCXGDTM1086020,rainfed,4,14,86,20,UH_S020_H,3248,UH_S020,195,230,100,73.5986808046,76.1315900235,-2.5329092189,3073.4842134675,8.5950980392,279.6532352941
Graneros,2013,Gra13R,YCXGDTM1100032,rainfed,5,67,100,32,UH_S020_H,3248,UH_S020,150,185,70,70.752276834,74.9225179234,-4.1702410894,2553.0243519246,7.4845588235,293.1644117647
Graneros,2013,Gra13W,YCXGDTM1061045,watered,1,13,61,45,UH_S025_H,3249,UH_S025,280,330,120,NA,NA,NA,4026.6106442577,8.9181372549,221.48
Graneros,2013,Gra13W,YCXGDTM1090047,watered,2,17,90,47,UH_S025_H,3249,UH_S025,280,330,120,NA,NA,NA,4129.2974588939,10.64375,257.7617647059
Graneros,2013,Gra13R,YCXGDTM1057032,rainfed,3,68,57,32,UH_S025_H,3249,UH_S025,185,225,100,67.8477662825,72.2486439239,-4.4008776413,3338.0458686774,8.03125,240.5973529412
Graneros,2013,Gra13R,YCXGDTM1077025,rainfed,4,35,77,25,UH_S025_H,3249,UH_S025,160,200,65,73.5986808046,77.2509816604,-3.6523008558,3056.3872255489,7.1338235294,233.4070588235
Graneros,2013,Gra13R,YCXGDTM1102018,rainfed,5,3,102,18,UH_S025_H,3249,UH_S025,175,210,75,67.8477662825,72.2486439239,-4.4008776413,2657.3129251701,6.0585171569,227.9941176471
Graneros,2013,Gra13W,YCXGDTM1073047,watered,1,17,73,47,UH304_H,3250,UH304,255,310,130,NA,NA,NA,3218.7323146576,9.3899509804,291.7282352941
Graneros,2013,Gra13W,YCXGDTM1094045,watered,2,14,94,45,UH304_H,3250,UH304,280,340,125,NA,NA,NA,3393.4359805511,10.1854779412,300.1523529412
Graneros,2013,Gra13R,YCXGDTM1057019,rainfed,3,8,57,19,UH304_H,3250,UH304,190,230,80,63.6921554831,66.4276631668,-2.7355076837,2405.0245098039,7.6864583333,319.6
Graneros,2013,Gra13R,YCXGDTM1076025,rainfed,4,35,76,25,UH304_H,3250,UH304,170,220,80,63.6921554831,67.8477662825,-4.1556107994,2696.2899050906,7.6194852941,282.5914705882
Graneros,2013,Gra13R,YCXGDTM1103029,rainfed,5,54,103,29,UH304_H,3250,UH304,160,200,70,63.6921554831,67.8477662825,-4.1556107994,2453.2004830918,6.6513480392,271.1294117647
Graneros,2013,Gra13W,YCXGDTM1067051,watered,1,23,67,51,Va26_H,3251,Va26,310,365,165,NA,NA,NA,3780.0092336103,12.4738970588,329.9964705882
Graneros,2013,Gra13W,YCXGDTM1084043,watered,2,10,84,43,Va26_H,3251,Va26,300,355,150,NA,NA,NA,3164.3536365973,9.1981617647,290.6805882353
Graneros,2013,Gra13R,YCXGDTM1050021,rainfed,3,16,50,21,Va26_H,3251,Va26,210,260,105,67.8477662825,72.2486439239,-4.4008776413,2604.1666666667,7.8759191176,302.4352941176
Graneros,2013,Gra13R,YCXGDTM1065028,rainfed,4,47,65,28,Va26_H,3251,Va26,215,260,110,69.2512954927,73.5986808046,-4.3473853119,1967.1623296159,6.1943627451,314.8882352941
Graneros,2013,Gra13R,YCXGDTM1108025,rainfed,5,37,108,25,Va26_H,3251,Va26,200,250,85,69.2512954927,73.5986808046,-4.3473853119,2385.9404096834,7.8583333333,329.36
Graneros,2013,Gra13W,YCXGDTM1072041,watered,1,8,72,41,W117_H,3252,W117,260,320,125,NA,NA,NA,3175.6002233389,9.0665441176,285.5064705882
Graneros,2013,Gra13W,YCXGDTM1094043,watered,2,11,94,43,W117_H,3252,W117,260,310,125,NA,NA,NA,4343.4343434343,8.6316176471,198.7279411765
Graneros,2013,Gra13R,YCXGDTM1051031,rainfed,3,62,51,31,W117_H,3252,W117,210,250,90,66.4276631668,70.752276834,-4.3246136672,3018.0739514349,8.8786764706,294.1835294118
Graneros,2013,Gra13R,YCXGDTM1068024,rainfed,4,29,68,24,W117_H,3252,W117,160,195,65,73.5986808046,77.2509816604,-3.6523008558,2153.8918597742,5.9421568627,275.88
Graneros,2013,Gra13R,YCXGDTM1105021,rainfed,5,18,105,21,W117_H,3252,W117,175,220,70,66.4276631668,70.752276834,-4.3246136672,2237.0218579235,6.6302696078,296.3882352941
Graneros,2013,Gra13W,YCXGDTM1072040,watered,1,6,72,40,W182E_H,3253,W182E,240,300,110,NA,NA,NA,2506.5104166667,7.6245098039,304.1882352941
Graneros,2013,Gra13W,YCXGDTM1101038,watered,2,3,101,38,W182E_H,3253,W182E,240,290,115,NA,NA,NA,2628.9682539683,8.115625,308.7
Graneros,2013,Gra13R,YCXGDTM1044025,rainfed,3,33,44,25,W182E_H,3253,W182E,180,220,75,63.6921554831,67.8477662825,-4.1556107994,2067.1555939028,5.806372549,280.8870588235
Graneros,2013,Gra13R,YCXGDTM1086032,rainfed,4,69,86,32,W182E_H,3253,W182E,145,180,95,63.6921554831,67.8477662825,-4.1556107994,1728.760937059,4.9900735294,288.6502941176
Graneros,2013,Gra13R,YCXGDTM1107021,rainfed,5,18,107,21,W182E_H,3253,W182E,190,235,95,66.4276631668,66.4276631668,0,1963.2658359294,6.1389705882,312.6917647059
Graneros,2013,Gra13W,YCXGDTM1067050,watered,1,21,67,50,W604S_H,3254,W604S,270,325,140,NA,NA,NA,3279.1917838803,10.9580269608,334.1685294118
Graneros,2013,Gra13W,YCXGDTM1080043,watered,2,10,80,43,W604S_H,3254,W604S,245,330,160,NA,NA,NA,3422.5069078121,10.512622549,307.1614705882
Graneros,2013,Gra13R,YCXGDTM1047018,rainfed,3,2,47,18,W604S_H,3254,W604S,185,225,100,69.2512954927,73.5986808046,-4.3473853119,2757.8695896571,7.5902573529,275.2217647059
Graneros,2013,Gra13R,YCXGDTM1067031,rainfed,4,61,67,31,W604S_H,3254,W604S,160,205,95,70.752276834,74.9225179234,-4.1702410894,1767.5727622186,5.0679534314,286.7182352941
Graneros,2013,Gra13R,YCXGDTM1105027,rainfed,5,45,105,27,W604S_H,3254,W604S,165,210,90,70.752276834,74.9225179234,-4.1702410894,2502.001601281,7.34375,293.515
Graneros,2013,Gra13W,YCXGDTM1067044,watered,1,12,67,44,Wf9_H,3255,Wf9,300,350,140,NA,NA,NA,3258.2177709296,9.7270833333,298.54
Graneros,2013,Gra13W,YCXGDTM1098037,watered,2,2,98,37,Wf9_H,3255,Wf9,270,310,135,NA,NA,NA,3065.4482974071,7.859620098,256.3938235294
Graneros,2013,Gra13R,YCXGDTM1050029,rainfed,3,53,50,29,Wf9_H,3255,Wf9,190,230,75,67.8477662825,72.2486439239,-4.4008776413,2239.5833333333,6.3946691176,285.5294117647
Graneros,2013,Gra13R,YCXGDTM1087019,rainfed,4,10,87,19,Wf9_H,3255,Wf9,190,235,95,73.5986808046,76.1315900235,-2.5329092189,1954.9218031279,5.16875,264.3967647059
Graneros,2013,Gra13R,YCXGDTM1090023,rainfed,5,24,90,23,Wf9_H,3255,Wf9,165,210,90,70.752276834,74.9225179234,-4.1702410894,2001.3723696249,5.2886029412,264.2488235294
Graneros,2013,Gra13W,YCXGDTM1065049,watered,1,19,65,49,SGI061_H,3256,SGI061,290,330,130,NA,NA,NA,3994.4903581267,11.756372549,294.3147058824
Graneros,2013,Gra13W,YCXGDTM1093045,watered,2,14,93,45,SGI061_H,3256,SGI061,290,340,155,NA,NA,NA,4457.0502431118,13.0867647059,293.6194117647
Graneros,2013,Gra13R,YCXGDTM1056021,rainfed,3,17,56,21,SGI061_H,3256,SGI061,200,240,105,66.4276631668,70.752276834,-4.3246136672,3093.5402684564,8.8608455882,286.4305882353
Graneros,2013,Gra13R,YCXGDTM1080025,rainfed,4,36,80,25,SGI061_H,3256,SGI061,180,220,80,67.8477662825,72.2486439239,-4.4008776413,2904.7250193648,9.0772058824,312.4979411765
Graneros,2013,Gra13R,YCXGDTM1098030,rainfed,5,58,98,30,SGI061_H,3256,SGI061,165,205,90,67.8477662825,72.2486439239,-4.4008776413,2792.0962199313,7.7330882353,276.9635294118
Graneros,2013,Gra13W,YCXGDTM1058043,watered,1,10,58,43,B14a_H,3258,B14a,290,345,150,NA,NA,NA,3078.517434772,9.7410539216,316.4202941176
Graneros,2013,Gra13W,YCXGDTM1080039,watered,2,4,80,39,B14a_H,3258,B14a,285,340,135,NA,NA,NA,3500.4516711834,11.8681372549,339.0458823529
Graneros,2013,Gra13R,YCXGDTM1046021,rainfed,3,15,46,21,B14a_H,3258,B14a,190,230,80,70.752276834,74.9225179234,-4.1702410894,2212.6906318083,6.1574754902,278.28
Graneros,2013,Gra13R,YCXGDTM1077031,rainfed,4,63,77,31,B14a_H,3258,B14a,140,180,55,74.9225179234,78.4192045197,-3.4966865963,1624.9315818281,4.6452205882,285.8717647059
Graneros,2013,Gra13R,YCXGDTM1097026,rainfed,5,39,97,26,B14a_H,3258,B14a,160,200,60,66.4276631668,70.752276834,-4.3246136672,2145.9899749373,6.5226102941,303.9441176471
Graneros,2013,Gra13W,YCXGDTM1060043,watered,1,10,60,43,F816_H,3264,F816,265,330,125,NA,NA,NA,3060.263653484,9.0888480392,296.9955882353
Graneros,2013,Gra13W,YCXGDTM1099045,watered,2,14,99,45,F816_H,3264,F816,290,330,135,NA,NA,NA,3097.5219824141,9.4481617647,305.0232352941
Graneros,2013,Gra13R,YCXGDTM1064032,rainfed,3,69,64,32,F816_H,3264,F816,205,250,100,66.4276631668,67.8477662825,-1.4201031157,3151.5392781316,9.3835784314,297.7458823529
Graneros,2013,Gra13R,YCXGDTM1086026,rainfed,4,42,86,26,F816_H,3264,F816,200,250,80,66.4276631668,70.752276834,-4.3246136672,2709.740990991,7.8132352941,288.3388235294
Graneros,2013,Gra13R,YCXGDTM1094019,rainfed,5,6,94,19,F816_H,3264,F816,190,240,90,66.4276631668,70.752276834,-4.3246136672,2663.874191652,7.3921568627,277.4964705882
Graneros,2013,Gra13W,YCXGDTM1079040,watered,1,7,79,40,NS501_H,3265,NS501,260,305,115,NA,NA,NA,3575.2472600909,10.7786764706,301.4805882353
Graneros,2013,Gra13W,YCXGDTM1100049,watered,2,20,100,49,NS501_H,3265,NS501,290,340,145,NA,NA,NA,3543.0839002268,10.1960784314,287.7741176471
Graneros,2013,Gra13R,YCXGDTM1046025,rainfed,3,34,46,25,NS501_H,3265,NS501,180,210,85,66.4276631668,70.752276834,-4.3246136672,2644.596651446,7.0522058824,266.6647058824
Graneros,2013,Gra13R,YCXGDTM1069022,rainfed,4,20,69,22,NS501_H,3265,NS501,185,220,110,66.4276631668,70.752276834,-4.3246136672,2583.6972343523,7.300122549,282.5455882353
Graneros,2013,Gra13R,YCXGDTM1096029,rainfed,5,53,96,29,NS501_H,3265,NS501,155,195,65,67.8477662825,72.2486439239,-4.4008776413,2664.0601042625,7.0777573529,265.6755882353
Graneros,2013,Gra13W,YCXGDTM1071045,watered,1,14,71,45,Pa35_H,3266,Pa35,270,320,160,NA,NA,NA,2342.907227616,6.890379902,294.0952941176
Graneros,2013,Gra13W,YCXGDTM1090039,watered,2,4,90,39,Pa35_H,3266,Pa35,280,340,150,NA,NA,NA,2694.2355889724,8.3365196078,309.4205882353
Graneros,2013,Gra13R,YCXGDTM1053022,rainfed,3,21,53,22,Pa35_H,3266,Pa35,175,220,100,70.752276834,74.9225179234,-4.1702410894,1773.0496453901,5.0306372549,283.7279411765
Graneros,2013,Gra13R,YCXGDTM1086025,rainfed,4,37,86,25,Pa35_H,3266,Pa35,160,210,80,69.2512954927,73.5986808046,-4.3473853119,2065.8263305322,5.9216911765,286.65
Graneros,2013,Gra13R,YCXGDTM1089032,rainfed,5,65,89,32,Pa35_H,3266,Pa35,165,210,80,65.0109583653,69.2512954927,-4.2403371274,1914.0164899882,5.2446078431,274.0105882353
Graneros,2013,Gra13W,YCXGDTM1058048,watered,1,17,58,48,PP147_H,3268,PP147,290,350,150,NA,NA,NA,3042.9019040733,9.6420343137,316.8697058824
Graneros,2013,Gra13W,YCXGDTM1100038,watered,2,3,100,38,PP147_H,3268,PP147,270,335,145,NA,NA,NA,2828.2640949555,8.7126838235,308.0576470588
Graneros,2013,Gra13R,YCXGDTM1044022,rainfed,3,19,44,22,PP147_H,3268,PP147,190,230,100,69.2512954927,73.5986808046,-4.3473853119,2024.765729585,5.7682598039,284.8852941176
Graneros,2013,Gra13R,YCXGDTM1077029,rainfed,4,54,77,29,PP147_H,3268,PP147,155,200,70,72.2486439239,76.1315900235,-3.8829460997,1845.5706304868,5.3867647059,291.8752941176
Graneros,2013,Gra13R,YCXGDTM1089023,rainfed,5,24,89,23,PP147_H,3268,PP147,195,240,105,70.752276834,74.9225179234,-4.1702410894,1674.7052518757,4.7365196078,282.8270588235
Martonvasar,2013,Mar13R,505,rainfed,1,1,1,1,SC-Malawi_H,3235,SC-Malawi,220,255,117,73.0115533369,80.6285826326,-7.6170292957,1983.4461152882,7.4379229323,375
Martonvasar,2013,Mar13R,506,rainfed,1,1,1,2,UH_P148_H,3246,UH_P148,211,240,79,67.6265019604,67.6265019604,0,2750.8812682112,10.1507518797,369
Martonvasar,2013,Mar13R,507,rainfed,1,1,1,3,Lo1284_H,3205,Lo1284,219,245,72,70.3112532024,74.4159683044,-4.104715102,2545.9800415673,9.3946663534,369
Martonvasar,2013,Mar13R,508,rainfed,1,1,1,4,I233_H,3164,I233,237,270,98,73.0115533369,80.6285826326,-7.6170292957,3515.1419358429,10.686031485,304
Martonvasar,2013,Mar13R,509,rainfed,1,1,1,5,A374_H,3017,A374,209,241,84,67.6265019604,68.9775284053,-1.3510264448,2083.0424274973,6.5615836466,315
Martonvasar,2013,Mar13R,510,rainfed,1,1,1,6,A554_H,3221,A554,220,246,88,64.6062487951,67.6265019604,-3.0202531653,2404.7426373442,7.5268444549,313
Martonvasar,2013,Mar13R,511,rainfed,1,1,1,7,Lo1106_H,3185,Lo1106,240,268,104,70.3112532024,74.4159683044,-4.104715102,2904.0528375011,10.3384281015,356
Martonvasar,2013,Mar13R,589,rainfed,1,13,1,8,B73_H,3001,B73,218,252,116,70.3112532024,71.6416376017,-1.3303843992,2585.0917616622,7.212406015,279
Martonvasar,2013,Mar13R,590,rainfed,1,13,1,9,UH_P074_H,3242,UH_P074,216,250,80,63.2119003379,66.1421419741,-2.9302416362,3341.9896467359,10.5272673872,315
Martonvasar,2013,Mar13R,591,rainfed,1,13,1,10,UH_S025_H,3249,UH_S025,217,251,108,70.3112532024,71.6416376017,-1.3303843992,2954.8301321084,8.3917175752,284
Martonvasar,2013,Mar13R,592,rainfed,1,13,1,11,Oh02_H,3025,Oh02,224,252,101,71.6416376017,75.946557825,-4.3049202234,2025.8721337505,6.5233082707,322
Martonvasar,2013,Mar13R,593,rainfed,1,13,1,12,N192_H,3213,N192,193,226,75,68.9775284053,67.6265019604,1.3510264448,2421.8152964378,7.3865366541,305
Martonvasar,2013,Mar13R,594,rainfed,1,13,1,13,Lp5_H,3069,Lp5,207,238,85,67.6265019604,70.3112532024,-2.684751242,2274.1291573528,7.572850094,333
Martonvasar,2013,Mar13R,595,rainfed,1,13,1,14,F752_H,3146,F752,192,226,85,71.6416376017,74.4159683044,-2.7743307028,2754.2121126862,8.6482260338,314
Martonvasar,2013,Mar13R,673,rainfed,1,25,1,15,B37_H,3085,B37,212,244,85,70.3112532024,74.4159683044,-4.104715102,2380.9061004785,7.8569901316,330
Martonvasar,2013,Mar13R,674,rainfed,1,25,1,16,EP29_H,3098,EP29,187,218,77,67.6265019604,67.6265019604,0,2063.2608657223,6.5818021617,319
Martonvasar,2013,Mar13R,675,rainfed,1,25,1,17,Lo1187_H,3191,Lo1187,216,244,101,70.3112532024,73.0115533369,-2.7003001345,2304.7145515928,7.0063322368,304
Martonvasar,2013,Mar13R,676,rainfed,1,25,1,18,PHG80_H,3226,PHG80,196,225,94,71.6416376017,73.0115533369,-1.3699157352,2455.7048602109,8.5458529135,348
Martonvasar,2013,Mar13R,677,rainfed,1,25,1,19,Mo15W_H,3211,Mo15W,202,232,92,71.6416376017,74.4159683044,-2.7743307028,1576.5905147484,5.1239191729,325
Martonvasar,2013,Mar13R,678,rainfed,1,25,1,20,DKFBHJ_H,3081,DKFBHJ,204,239,86,70.3112532024,73.0115533369,-2.7003001345,1949.9099079059,6.5906954887,338
Martonvasar,2013,Mar13R,679,rainfed,1,25,1,21,NC358_H,3099,NC358,209,235,70,68.9775284053,74.4159683044,-5.4384398992,2462.5500532942,6.4272556391,261
Martonvasar,2013,Mar13R,1009,rainfed,3,1,1,22,UH_S025_H,3249,UH_S025,222,256,93,70.3112532024,70.3112532024,0,2127.2939969181,6.0202420113,283
Martonvasar,2013,Mar13R,1010,rainfed,3,1,1,23,Oh43_H,3003,Oh43,254,281,109,60.6154467353,66.1421419741,-5.5266952389,2233.3020570529,6.7222391917,301
Martonvasar,2013,Mar13R,1011,rainfed,3,1,1,24,PH207_H,3002,PH207,214,244,94,61.8704482889,66.1421419741,-4.2716936852,2431.3837478311,7.9019971805,325
Martonvasar,2013,Mar13R,1012,rainfed,3,1,1,25,PHG84_H,3227,PHG84,238,265,89,71.6416376017,73.0115533369,-1.3699157352,2435.339395976,8.7185150376,358
Martonvasar,2013,Mar13R,1013,rainfed,3,1,1,26,W23_H,3045,W23,245,275,100,64.6062487951,67.6265019604,-3.0202531653,1827.5219876259,4.9525845865,271
Martonvasar,2013,Mar13R,1014,rainfed,3,1,1,27,FR19_H,3018,FR19,239,268,114,68.9775284053,70.3112532024,-1.3337247972,1711.8252276819,4.8615836466,284
Martonvasar,2013,Mar13R,1015,rainfed,3,1,1,28,EZ36_H,3128,EZ36,217,250,107,70.3112532024,73.0115533369,-2.7003001345,2032.2072542467,6.0356555451,297
Martonvasar,2013,Mar13R,1135,rainfed,3,19,1,29,B113_H,3059,B113,218,246,91,70.3112532024,74.4159683044,-4.104715102,2572.6362781955,6.4315906955,250
Martonvasar,2013,Mar13R,1136,rainfed,3,19,1,30,F838_H,3028,F838,226,259,93,73.0115533369,73.0115533369,0,1607.4970284166,4.3723919173,272
Martonvasar,2013,Mar13R,1137,rainfed,3,19,1,31,F354_H,3154,F354,227,248,96,68.9775284053,70.3112532024,-1.3337247972,3314.6482277121,7.4248120301,224
Martonvasar,2013,Mar13R,1138,rainfed,3,19,1,32,F252_H,3153,F252,215,251,109,60.6154467353,61.8704482889,-1.2550015536,1456.9675969283,4.0940789474,281
Martonvasar,2013,Mar13R,1139,rainfed,3,19,1,33,FP1_H,3151,FP1,240,270,125,64.6062487951,70.3112532024,-5.7050044073,1803.8193928497,4.5636630639,253
Martonvasar,2013,Mar13R,1140,rainfed,3,19,1,34,HMV5405_H,3042,HMV5405,214,237,69,70.3112532024,71.6416376017,-1.3303843992,2527.3653820179,8.4414003759,334
Martonvasar,2013,Mar13R,1141,rainfed,3,19,1,35,F7082_H,3145,F7082,213,242,106,70.3112532024,71.6416376017,-1.3303843992,1909.3843984962,4.7734609962,250
Martonvasar,2013,Mar13R,518,rainfed,1,2,2,1,LH93_H,3100,LH93,223,240,110,70.3112532024,74.4159683044,-4.104715102,3594.6300997339,10.4603735902,291
Martonvasar,2013,Mar13R,517,rainfed,1,2,2,2,LH145_H,3060,LH145,226,253,86,68.9775284053,73.0115533369,-4.0340249316,2777.1059081527,8.4979440789,306
Martonvasar,2013,Mar13R,516,rainfed,1,2,2,3,AS5707_H,3067,AS5707,264,295,123,73.0115533369,75.946557825,-2.9350044881,3008.1135455827,9.6259633459,320
Martonvasar,2013,Mar13R,515,rainfed,1,2,2,4,D09_H,3108,D09,217,252,98,59.361480481,60.6154467353,-1.2539662543,3516.9881406761,9.2145089286,262
Martonvasar,2013,Mar13R,514,rainfed,1,2,2,5,F354_H,3154,F354,215,246,89,67.6265019604,70.3112532024,-2.684751242,3941.2176274018,8.8677396617,225
Martonvasar,2013,Mar13R,513,rainfed,1,2,2,6,B84_H,3009,B84,264,290,125,71.6416376017,70.3112532024,1.3303843992,2866.6570811357,9.6033012218,335
Martonvasar,2013,Mar13R,512,rainfed,1,2,2,7,F712_H,3057,F712,270,305,134,70.3112532024,71.6416376017,-1.3303843992,1847.9420276883,5.8210173872,315
Martonvasar,2013,Mar13R,602,rainfed,1,14,2,8,Lo1274_H,3202,Lo1274,261,295,116,67.6265019604,68.9775284053,-1.3510264448,2568.5010846444,9.1695488722,357
Martonvasar,2013,Mar13R,601,rainfed,1,14,2,9,HMV5325_H,3058,HMV5325,256,285,122,68.9775284053,67.6265019604,1.3510264448,2791.1917482465,8.3177514098,298
Martonvasar,2013,Mar13R,600,rainfed,1,14,2,10,Lo1266_H,3199,Lo1266,243,270,99,71.6416376017,74.4159683044,-2.7743307028,4417.7433526345,11.5303101504,261
Martonvasar,2013,Mar13R,599,rainfed,1,14,2,11,Lo1301_H,3209,Lo1301,213,245,91,70.3112532024,73.0115533369,-2.7003001345,3666.5488563847,8.7263862782,238
Martonvasar,2013,Mar13R,598,rainfed,1,14,2,12,Oh33_H,3005,Oh33,219,250,88,66.1421419741,73.0115533369,-6.8694113628,2051.3210285003,6.0719102444,296
Martonvasar,2013,Mar13R,597,rainfed,1,14,2,13,EP51_H,3076,EP51,180,204,74,61.8704482889,73.0115533369,-11.141105048,1889.6363765913,5.2342927632,277
Martonvasar,2013,Mar13R,596,rainfed,1,14,2,14,PHG71_H,3225,PHG71,195,223,80,66.1421419741,67.6265019604,-1.4843599863,2185.6942703982,7.0816494361,324
Martonvasar,2013,Mar13R,686,rainfed,1,26,2,15,EZ48_H,3132,EZ48,230,257,93,71.6416376017,75.946557825,-4.3049202234,2170.7961061673,6.8597156955,316
Martonvasar,2013,Mar13R,685,rainfed,1,26,2,16,NK764_H,3215,NK764,200,233,74,67.6265019604,70.3112532024,-2.684751242,2501.9943544428,7.2808035714,291
Martonvasar,2013,Mar13R,684,rainfed,1,26,2,17,NQ508_H,3217,NQ508,216,250,109,68.9775284053,71.6416376017,-2.6641091964,2883.4257679181,8.4484375,293
Martonvasar,2013,Mar13R,683,rainfed,1,26,2,18,Oh40B_H,3219,Oh40B,222,256,89,67.6265019604,73.0115533369,-5.3850513765,2090.8469403932,6.9416118421,332
Martonvasar,2013,Mar13R,682,rainfed,1,26,2,19,HMV5405_H,3042,HMV5405,204,232,81,67.6265019604,71.6416376017,-4.0151356412,2408.9822365582,7.973731203,331
Martonvasar,2013,Mar13R,681,rainfed,1,26,2,20,EZ40_H,3044,EZ40,201,230,89,71.6416376017,75.946557825,-4.3049202234,4740.8860951885,14.3648848684,303
Martonvasar,2013,Mar13R,680,rainfed,1,26,2,21,EC334_H,3119,EC334,189,215,65,68.9775284053,73.0115533369,-4.0340249316,2381.4839445183,6.5967105263,277
Martonvasar,2013,Mar13R,1022,rainfed,3,2,2,22,B73_H,3001,B73,230,265,126,68.9775284053,73.0115533369,-4.0340249316,1340.1762301662,3.7658952068,281
Martonvasar,2013,Mar13R,1021,rainfed,3,2,2,23,UH_P060_H,3240,UH_P060,211,239,86,64.6062487951,67.6265019604,-3.0202531653,2025.5672918091,5.3474976504,264
Martonvasar,2013,Mar13R,1020,rainfed,3,2,2,24,B100_H,3019,B100,229,265,92,71.6416376017,71.6416376017,0,2139.66102124,6.3547932331,297
Martonvasar,2013,Mar13R,1019,rainfed,3,2,2,25,A375_H,3103,A375,214,247,105,66.1421419741,67.6265019604,-1.4843599863,1851.6022684818,5.9621593045,322
Martonvasar,2013,Mar13R,1018,rainfed,3,2,2,26,C103_H,3106,C103,274,301,129,71.6416376017,74.4159683044,-2.7743307028,1509.154937649,6.1875352444,410
Martonvasar,2013,Mar13R,1017,rainfed,3,2,2,27,F353_H,3086,F353,230,264,112,61.8704482889,66.1421419741,-4.2716936852,1985.179523175,6.2731672932,316
Martonvasar,2013,Mar13R,1016,rainfed,3,2,2,28,Mo17_H,3046,Mo17,219,254,82,70.3112532024,74.4159683044,-4.104715102,1617.8599483784,5.4198308271,335
Martonvasar,2013,Mar13R,1148,rainfed,3,20,2,29,Oh40B_H,3219,Oh40B,217,252,95,67.6265019604,73.0115533369,-5.3850513765,1350.8755515285,4.5119243421,334
Martonvasar,2013,Mar13R,1147,rainfed,3,20,2,30,Lo1087_H,3181,Lo1087,257,285,119,71.6416376017,75.946557825,-4.3049202234,2431.659779544,8.9485079887,368
